game_id,attendance,team,tie,stage,round,year,date,time,home,lat,long,goals,team_num
198,63267,Netherlands,FALSE,1/2 FINAL,FALSE,2014,9-07-2014 (17:00 h),17:00,Brazil,FALSE,FALSE,0,1
198,63267,Argentina,FALSE,1/2 FINAL,FALSE,2014,9-07-2014 (17:00 h),17:00,Brazil,FALSE,FALSE,0,2
199,68034,Brazil,FALSE,PLACES 3-4,FALSE,2014,12-07-2014 (17:00 h),17:00,Brazil,-15.783519,-47.899211,0,1
199,68034,Netherlands,FALSE,PLACES 3-4,FALSE,2014,12-07-2014 (17:00 h),17:00,Brazil,-15.783519,-47.899211,3,2
200,74738,Germany,FALSE,FINAL ROUND,FALSE,2014,13-07-2014 (16:00 h),16:00,Brazil,-22.9082998,-43.1970773,1,1
200,74738,Argentina,FALSE,FINAL ROUND,FALSE,2014,13-07-2014 (16:00 h),16:00,Brazil,-22.9082998,-43.1970773,0,2
201,4444,France,FALSE,GROUP STAGE,FALSE,1930,13-07-1930 (15:00 h),15:00,Uruguay,-34.9085301,-56.1504057,4,1
201,4444,Mexico,FALSE,GROUP STAGE,FALSE,1930,13-07-1930 (15:00 h),15:00,Uruguay,-34.9085301,-56.1504057,1,2
202,18436,USA,FALSE,GROUP STAGE,FALSE,1930,13-07-1930 (15:00 h),15:00,Uruguay,-34.884969,-56.15922,3,1
202,18436,Belgium,FALSE,GROUP STAGE,FALSE,1930,13-07-1930 (15:00 h),15:00,Uruguay,-34.884969,-56.15922,0,2
203,24059,Yugoslavia,FALSE,GROUP STAGE,FALSE,1930,14-07-1930 (12:45 h),12:45,Uruguay,-34.884969,-56.15922,2,1
203,24059,Brazil,FALSE,GROUP STAGE,FALSE,1930,14-07-1930 (12:45 h),12:45,Uruguay,-34.884969,-56.15922,1,2
204,2000,Romania,FALSE,GROUP STAGE,FALSE,1930,14-07-1930 (14:50 h),14:50,Uruguay,-34.9085301,-56.1504057,3,1
204,2000,Peru,FALSE,GROUP STAGE,FALSE,1930,14-07-1930 (14:50 h),14:50,Uruguay,-34.9085301,-56.1504057,1,2
205,23409,Argentina,FALSE,GROUP STAGE,FALSE,1930,15-07-1930 (16:00 h),16:00,Uruguay,-34.884969,-56.15922,1,1
205,23409,France,FALSE,GROUP STAGE,FALSE,1930,15-07-1930 (16:00 h),16:00,Uruguay,-34.884969,-56.15922,0,2
206,9249,Chile,FALSE,GROUP STAGE,FALSE,1930,16-07-1930 (14:45 h),14:45,Uruguay,-34.884969,-56.15922,3,1
206,9249,Mexico,FALSE,GROUP STAGE,FALSE,1930,16-07-1930 (14:45 h),14:45,Uruguay,-34.884969,-56.15922,0,2
207,18306,Yugoslavia,FALSE,GROUP STAGE,FALSE,1930,17-07-1930 (12:45 h),12:45,Uruguay,-34.884969,-56.15922,4,1
207,18306,Bolivia,FALSE,GROUP STAGE,FALSE,1930,17-07-1930 (12:45 h),12:45,Uruguay,-34.884969,-56.15922,0,2
208,18306,USA,FALSE,GROUP STAGE,FALSE,1930,17-07-1930 (14:45 h),14:45,Uruguay,-34.884969,-56.15922,3,1
208,18306,Paraguay,FALSE,GROUP STAGE,FALSE,1930,17-07-1930 (14:45 h),14:45,Uruguay,-34.884969,-56.15922,0,2
209,57735,Uruguay,FALSE,GROUP STAGE,FALSE,1930,18-07-1930 (14:30 h),14:30,Uruguay,-34.894834,-56.153668,1,1
209,57735,Peru,FALSE,GROUP STAGE,FALSE,1930,18-07-1930 (14:30 h),14:30,Uruguay,-34.894834,-56.153668,0,2
210,42100,Chile,FALSE,GROUP STAGE,FALSE,1930,19-07-1930 (12:50 h),12:50,Uruguay,-34.894834,-56.153668,1,1
210,42100,France,FALSE,GROUP STAGE,FALSE,1930,19-07-1930 (12:50 h),12:50,Uruguay,-34.894834,-56.153668,0,2
211,42100,Argentina,FALSE,GROUP STAGE,FALSE,1930,19-07-1930 (15:00 h),15:00,Uruguay,-34.894834,-56.153668,6,1
211,42100,Mexico,FALSE,GROUP STAGE,FALSE,1930,19-07-1930 (15:00 h),15:00,Uruguay,-34.894834,-56.153668,3,2
212,25466,Brazil,FALSE,GROUP STAGE,FALSE,1930,20-07-1930 (13:00 h),13:00,Uruguay,-34.894834,-56.153668,4,1
212,25466,Bolivia,FALSE,GROUP STAGE,FALSE,1930,20-07-1930 (13:00 h),13:00,Uruguay,-34.894834,-56.153668,0,2
213,25466,Paraguay,FALSE,GROUP STAGE,FALSE,1930,20-07-1930 (15:00 h),15:00,Uruguay,-34.894834,-56.153668,1,1
213,25466,Belgium,FALSE,GROUP STAGE,FALSE,1930,20-07-1930 (15:00 h),15:00,Uruguay,-34.894834,-56.153668,0,2
214,70022,Uruguay,FALSE,GROUP STAGE,FALSE,1930,21-07-1930 (14:50 h),14:50,Uruguay,-34.894834,-56.153668,4,1
214,70022,Romania,FALSE,GROUP STAGE,FALSE,1930,21-07-1930 (14:50 h),14:50,Uruguay,-34.894834,-56.153668,0,2
215,41459,Argentina,FALSE,GROUP STAGE,FALSE,1930,22-07-1930 (14:45 h),14:45,Uruguay,-34.894834,-56.153668,3,1
215,41459,Chile,FALSE,GROUP STAGE,FALSE,1930,22-07-1930 (14:45 h),14:45,Uruguay,-34.894834,-56.153668,1,2
216,72886,Argentina,FALSE,1/2 FINAL,FALSE,1930,26-07-1930 (14:45 h),14:45,Uruguay,-34.894834,-56.153668,6,1
216,72886,USA,FALSE,1/2 FINAL,FALSE,1930,26-07-1930 (14:45 h),14:45,Uruguay,-34.894834,-56.153668,1,2
217,79867,Uruguay,FALSE,1/2 FINAL,FALSE,1930,27-07-1930 (14:45 h),14:45,Uruguay,-34.894834,-56.153668,6,1
217,79867,Yugoslavia,FALSE,1/2 FINAL,FALSE,1930,27-07-1930 (14:45 h),14:45,Uruguay,-34.894834,-56.153668,1,2
218,68346,Uruguay,FALSE,FINAL ROUND,FALSE,1930,30-07-1930 (15:30 h),15:30,Uruguay,-34.894834,-56.153668,4,1
218,68346,Argentina,FALSE,FINAL ROUND,FALSE,1930,30-07-1930 (15:30 h),15:30,Uruguay,-34.894834,-56.153668,2,2
219,95000,Bulgaria,FALSE,GROUP STAGE,FALSE,1986,31-05-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,1,1
219,95000,Italy,FALSE,GROUP STAGE,FALSE,1986,31-05-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,1,2
220,35748,Spain,FALSE,GROUP STAGE,FALSE,1986,1-06-1986 (12:00 h),12:00,Mexico,20.704995,-103.328177,0,1
220,35748,Brazil,FALSE,GROUP STAGE,FALSE,1986,1-06-1986 (12:00 h),12:00,Mexico,20.704995,-103.328177,1,2
221,35748,Canada,FALSE,GROUP STAGE,FALSE,1986,1-06-1986 (16:00 h),16:00,Mexico,21.117303,-101.666599,0,1
221,35748,France,FALSE,GROUP STAGE,FALSE,1986,1-06-1986 (16:00 h),16:00,Mexico,21.117303,-101.666599,1,2
222,40000,Argentina,FALSE,GROUP STAGE,FALSE,1986,2-06-1986 (12:00 h),12:00,Mexico,19.2461483,-103.7012399,3,1
222,40000,South Korea,FALSE,GROUP STAGE,FALSE,1986,2-06-1986 (12:00 h),12:00,Mexico,19.2461483,-103.7012399,1,2
223,16500,Soviet Union,FALSE,GROUP STAGE,FALSE,1986,2-06-1986 (12:00 h),12:00,Mexico,20.6894017,-101.3689291,6,1
223,16500,Hungary,FALSE,GROUP STAGE,FALSE,1986,2-06-1986 (12:00 h),12:00,Mexico,20.6894017,-101.3689291,0,2
224,19694,Morocco,FALSE,GROUP STAGE,FALSE,1986,2-06-1986 (16:00 h),16:00,Mexico,25.72252,-100.312022,0,1
224,19694,Poland,FALSE,GROUP STAGE,FALSE,1986,2-06-1986 (16:00 h),16:00,Mexico,25.72252,-100.312022,0,2
225,110000,Belgium,FALSE,GROUP STAGE,FALSE,1986,3-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,1,1
225,110000,Mexico,FALSE,GROUP STAGE,FALSE,1986,3-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,2,2
226,22000,Algeria,FALSE,GROUP STAGE,FALSE,1986,3-06-1986 (12:00 h),12:00,Mexico,20.693721,-103.416123,1,1
226,22000,Northern Ireland,FALSE,GROUP STAGE,FALSE,1986,3-06-1986 (12:00 h),12:00,Mexico,20.693721,-103.416123,1,2
227,19998,Portugal,FALSE,GROUP STAGE,FALSE,1986,3-06-1986 (16:00 h),16:00,Mexico,25.652274,-100.286414,1,1
227,19998,England,FALSE,GROUP STAGE,FALSE,1986,3-06-1986 (16:00 h),16:00,Mexico,25.652274,-100.286414,0,2
228,24000,Paraguay,FALSE,GROUP STAGE,FALSE,1986,4-06-1986 (12:00 h),12:00,Mexico,19.287273,-99.666849,1,1
228,24000,Iraq,FALSE,GROUP STAGE,FALSE,1986,4-06-1986 (12:00 h),12:00,Mexico,19.287273,-99.666849,0,2
229,30500,Uruguay,FALSE,GROUP STAGE,FALSE,1986,4-06-1986 (12:00 h),12:00,Mexico,20.5426931,-100.4512523,1,1
229,30500,FRG,FALSE,GROUP STAGE,FALSE,1986,4-06-1986 (12:00 h),12:00,Mexico,20.5426931,-100.4512523,1,2
230,18000,Scotland,FALSE,GROUP STAGE,FALSE,1986,4-06-1986 (16:00 h),16:00,Mexico,19.405818,-98.987052,0,1
230,18000,Denmark,FALSE,GROUP STAGE,FALSE,1986,4-06-1986 (16:00 h),16:00,Mexico,19.405818,-98.987052,1,2
231,32000,Italy,FALSE,GROUP STAGE,FALSE,1986,5-06-1986 (12:00 h),12:00,Mexico,19.07785,-98.16441,1,1
231,32000,Argentina,FALSE,GROUP STAGE,FALSE,1986,5-06-1986 (12:00 h),12:00,Mexico,19.07785,-98.16441,1,2
232,36540,France,FALSE,GROUP STAGE,FALSE,1986,5-06-1986 (12:00 h),12:00,Mexico,21.117303,-101.666599,1,1
232,36540,Soviet Union,FALSE,GROUP STAGE,FALSE,1986,5-06-1986 (12:00 h),12:00,Mexico,21.117303,-101.666599,1,2
233,45000,South Korea,FALSE,GROUP STAGE,FALSE,1986,5-06-1986 (16:00 h),16:00,Mexico,19.2461483,-103.7012399,1,1
233,45000,Bulgaria,FALSE,GROUP STAGE,FALSE,1986,5-06-1986 (16:00 h),16:00,Mexico,19.2461483,-103.7012399,1,2
234,13800,Hungary,FALSE,GROUP STAGE,FALSE,1986,6-06-1986 (12:00 h),12:00,Mexico,20.6894017,-101.3689291,2,1
234,13800,Canada,FALSE,GROUP STAGE,FALSE,1986,6-06-1986 (12:00 h),12:00,Mexico,20.6894017,-101.3689291,0,2
235,47000,Brazil,FALSE,GROUP STAGE,FALSE,1986,6-06-1986 (12:00 h),12:00,Mexico,20.704995,-103.328177,1,1
235,47000,Algeria,FALSE,GROUP STAGE,FALSE,1986,6-06-1986 (12:00 h),12:00,Mexico,20.704995,-103.328177,0,2
236,20200,England,FALSE,GROUP STAGE,FALSE,1986,6-06-1986 (16:00 h),16:00,Mexico,25.652274,-100.286414,0,1
236,20200,Morocco,FALSE,GROUP STAGE,FALSE,1986,6-06-1986 (16:00 h),16:00,Mexico,25.652274,-100.286414,0,2
237,114600,Mexico,FALSE,GROUP STAGE,FALSE,1986,7-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,1,1
237,114600,Paraguay,FALSE,GROUP STAGE,FALSE,1986,7-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,1,2
238,28000,Northern Ireland,FALSE,GROUP STAGE,FALSE,1986,7-06-1986 (12:00 h),12:00,Mexico,20.693721,-103.416123,1,1
238,28000,Spain,FALSE,GROUP STAGE,FALSE,1986,7-06-1986 (12:00 h),12:00,Mexico,20.693721,-103.416123,2,2
239,19915,Poland,FALSE,GROUP STAGE,FALSE,1986,7-06-1986 (16:00 h),16:00,Mexico,25.72252,-100.312022,1,1
239,19915,Portugal,FALSE,GROUP STAGE,FALSE,1986,7-06-1986 (16:00 h),16:00,Mexico,25.72252,-100.312022,0,2
240,10000,Iraq,FALSE,GROUP STAGE,FALSE,1986,8-06-1986 (12:00 h),12:00,Mexico,19.287273,-99.666849,1,1
240,10000,Belgium,FALSE,GROUP STAGE,FALSE,1986,8-06-1986 (12:00 h),12:00,Mexico,19.287273,-99.666849,2,2
241,25000,FRG,FALSE,GROUP STAGE,FALSE,1986,8-06-1986 (12:00 h),12:00,Mexico,20.5426931,-100.4512523,2,1
241,25000,Scotland,FALSE,GROUP STAGE,FALSE,1986,8-06-1986 (12:00 h),12:00,Mexico,20.5426931,-100.4512523,1,2
242,26500,Denmark,FALSE,GROUP STAGE,FALSE,1986,8-06-1986 (16:00 h),16:00,Mexico,19.405818,-98.987052,6,1
242,26500,Uruguay,FALSE,GROUP STAGE,FALSE,1986,8-06-1986 (16:00 h),16:00,Mexico,19.405818,-98.987052,1,2
243,31420,Hungary,FALSE,GROUP STAGE,FALSE,1986,9-06-1986 (12:00 h),12:00,Mexico,21.117303,-101.666599,0,1
243,31420,France,FALSE,GROUP STAGE,FALSE,1986,9-06-1986 (12:00 h),12:00,Mexico,21.117303,-101.666599,3,2
244,14200,Soviet Union,FALSE,GROUP STAGE,FALSE,1986,9-06-1986 (12:00 h),12:00,Mexico,20.6894017,-101.3689291,2,1
244,14200,Canada,FALSE,GROUP STAGE,FALSE,1986,9-06-1986 (12:00 h),12:00,Mexico,20.6894017,-101.3689291,0,2
245,20000,South Korea,FALSE,GROUP STAGE,FALSE,1986,10-06-1986 (12:00 h),12:00,Mexico,19.07785,-98.16441,2,1
245,20000,Italy,FALSE,GROUP STAGE,FALSE,1986,10-06-1986 (12:00 h),12:00,Mexico,19.07785,-98.16441,3,2
246,45000,Argentina,FALSE,GROUP STAGE,FALSE,1986,10-06-1986 (12:00 h),12:00,Mexico,19.2461483,-103.7012399,2,1
246,45000,Bulgaria,FALSE,GROUP STAGE,FALSE,1986,10-06-1986 (12:00 h),12:00,Mexico,19.2461483,-103.7012399,0,2
247,10000,Paraguay,FALSE,GROUP STAGE,FALSE,1986,11-06-1986 (12:00 h),12:00,Mexico,19.287273,-99.666849,2,1
247,10000,Belgium,FALSE,GROUP STAGE,FALSE,1986,11-06-1986 (12:00 h),12:00,Mexico,19.287273,-99.666849,2,2
248,103763,Iraq,FALSE,GROUP STAGE,FALSE,1986,11-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,0,1
248,103763,Mexico,FALSE,GROUP STAGE,FALSE,1986,11-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,1,2
249,22600,England,FALSE,GROUP STAGE,FALSE,1986,11-06-1986 (16:00 h),16:00,Mexico,25.72252,-100.312022,3,1
249,22600,Poland,FALSE,GROUP STAGE,FALSE,1986,11-06-1986 (16:00 h),16:00,Mexico,25.72252,-100.312022,0,2
250,18000,Portugal,FALSE,GROUP STAGE,FALSE,1986,11-06-1986 (16:00 h),16:00,Mexico,20.704995,-103.328177,1,1
250,18000,Morocco,FALSE,GROUP STAGE,FALSE,1986,11-06-1986 (16:00 h),16:00,Mexico,20.704995,-103.328177,3,2
251,46500,Northern Ireland,FALSE,GROUP STAGE,FALSE,1986,12-06-1986 (12:00 h),12:00,Mexico,20.704995,-103.328177,0,1
251,46500,Brazil,FALSE,GROUP STAGE,FALSE,1986,12-06-1986 (12:00 h),12:00,Mexico,20.704995,-103.328177,3,2
252,23980,Algeria,FALSE,GROUP STAGE,FALSE,1986,12-06-1986 (12:00 h),12:00,Mexico,25.652274,-100.286414,0,1
252,23980,Spain,FALSE,GROUP STAGE,FALSE,1986,12-06-1986 (12:00 h),12:00,Mexico,25.652274,-100.286414,3,2
253,28500,Denmark,FALSE,GROUP STAGE,FALSE,1986,13-06-1986 (12:00 h),12:00,Mexico,20.5426931,-100.4512523,2,1
253,28500,FRG,FALSE,GROUP STAGE,FALSE,1986,13-06-1986 (12:00 h),12:00,Mexico,20.5426931,-100.4512523,0,2
254,20000,Scotland,FALSE,GROUP STAGE,FALSE,1986,13-06-1986 (12:00 h),12:00,Mexico,19.405818,-98.987052,0,1
254,20000,Uruguay,FALSE,GROUP STAGE,FALSE,1986,13-06-1986 (12:00 h),12:00,Mexico,19.405818,-98.987052,0,2
255,114580,Mexico,FALSE,1/8 FINAL,FALSE,1986,15-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,2,1
255,114580,Bulgaria,FALSE,1/8 FINAL,FALSE,1986,15-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,0,2
256,32277,Soviet Union,FALSE,1/8 FINAL,FALSE,1986,15-06-1986 (16:00 h),16:00,Mexico,21.117303,-101.666599,3,1
256,32277,Belgium,FALSE,1/8 FINAL,FALSE,1986,15-06-1986 (16:00 h),16:00,Mexico,21.117303,-101.666599,4,2
257,45000,Brazil,FALSE,1/8 FINAL,FALSE,1986,16-06-1986 (12:00 h),12:00,Mexico,20.704995,-103.328177,4,1
257,45000,Poland,FALSE,1/8 FINAL,FALSE,1986,16-06-1986 (12:00 h),12:00,Mexico,20.704995,-103.328177,0,2
258,26000,Argentina,FALSE,1/8 FINAL,FALSE,1986,16-06-1986 (16:00 h),16:00,Mexico,19.07785,-98.16441,1,1
258,26000,Uruguay,FALSE,1/8 FINAL,FALSE,1986,16-06-1986 (16:00 h),16:00,Mexico,19.07785,-98.16441,0,2
259,71449,Italy,FALSE,1/8 FINAL,FALSE,1986,17-06-1986 (12:00 h),12:00,Mexico,19.2461483,-103.7012399,0,1
259,71449,France,FALSE,1/8 FINAL,FALSE,1986,17-06-1986 (12:00 h),12:00,Mexico,19.2461483,-103.7012399,2,2
260,19800,Morocco,FALSE,1/8 FINAL,FALSE,1986,17-06-1986 (16:00 h),16:00,Mexico,25.72252,-100.312022,0,1
260,19800,FRG,FALSE,1/8 FINAL,FALSE,1986,17-06-1986 (16:00 h),16:00,Mexico,25.72252,-100.312022,1,2
261,98728,England,FALSE,1/8 FINAL,FALSE,1986,18-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,3,1
261,98728,Paraguay,FALSE,1/8 FINAL,FALSE,1986,18-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,0,2
262,38500,Denmark,FALSE,1/8 FINAL,FALSE,1986,18-06-1986 (16:00 h),16:00,Mexico,20.5426931,-100.4512523,1,1
262,38500,Spain,FALSE,1/8 FINAL,FALSE,1986,18-06-1986 (16:00 h),16:00,Mexico,20.5426931,-100.4512523,5,2
263,65677,Brazil,FALSE,1/4 FINAL,FALSE,1986,21-06-1986 (12:00 h),12:00,Mexico,20.704995,-103.328177,1,1
263,65677,France,FALSE,1/4 FINAL,FALSE,1986,21-06-1986 (12:00 h),12:00,Mexico,20.704995,-103.328177,1,2
264,44386,FRG,FALSE,1/4 FINAL,FALSE,1986,21-06-1986 (16:00 h),16:00,Mexico,25.72252,-100.312022,0,1
264,44386,Mexico,FALSE,1/4 FINAL,FALSE,1986,21-06-1986 (16:00 h),16:00,Mexico,25.72252,-100.312022,0,2
265,114580,Argentina,FALSE,1/4 FINAL,FALSE,1986,22-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,2,1
265,114580,England,FALSE,1/4 FINAL,FALSE,1986,22-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,1,2
266,45000,Spain,FALSE,1/4 FINAL,FALSE,1986,22-06-1986 (16:00 h),16:00,Mexico,19.07785,-98.16441,1,1
266,45000,Belgium,FALSE,1/4 FINAL,FALSE,1986,22-06-1986 (16:00 h),16:00,Mexico,19.07785,-98.16441,1,2
267,47500,France,FALSE,1/2 FINAL,FALSE,1986,25-06-1986 (12:00 h),12:00,Mexico,20.704995,-103.328177,0,1
267,47500,FRG,FALSE,1/2 FINAL,FALSE,1986,25-06-1986 (12:00 h),12:00,Mexico,20.704995,-103.328177,2,2
268,110420,Argentina,FALSE,1/2 FINAL,FALSE,1986,25-06-1986 (16:00 h),16:00,Mexico,19.302861,-99.150528,2,1
268,110420,Belgium,FALSE,1/2 FINAL,FALSE,1986,25-06-1986 (16:00 h),16:00,Mexico,19.302861,-99.150528,0,2
269,21500,France,FALSE,PLACES 3-4,FALSE,1986,28-06-1986 (12:00 h),12:00,Mexico,19.07785,-98.16441,4,1
269,21500,Belgium,FALSE,PLACES 3-4,FALSE,1986,28-06-1986 (12:00 h),12:00,Mexico,19.07785,-98.16441,2,2
270,114580,Argentina,FALSE,FINAL ROUND,FALSE,1986,29-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,3,1
270,114580,FRG,FALSE,FINAL ROUND,FALSE,1986,29-06-1986 (12:00 h),12:00,Mexico,19.302861,-99.150528,2,2
271,27152,Switzerland,FALSE,FIRST ROUND,FALSE,1938,4-06-1938 (18:00 h),18:00,France,48.841785,2.252239,1,1
271,27152,Germany,FALSE,FIRST ROUND,FALSE,1938,4-06-1938 (18:00 h),18:00,France,48.841785,2.252239,1,2
272,18826,Italy,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:00 h),17:00,France,43.269827,5.395887,2,1
272,18826,Norway,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:00 h),17:00,France,43.269827,5.395887,1,2
273,30454,France,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:00 h),17:00,France,48.929266,2.247777,3,1
273,30454,Belgium,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:00 h),17:00,France,48.929266,2.247777,1,2
274,9091,Hungary,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:00 h),17:00,France,49.258329,4.031696,6,1
274,9091,Dutch East Indies,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:00 h),17:00,France,49.258329,4.031696,0,2
275,6707,Cuba,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:00 h),17:00,France,43.609095,1.418115,3,1
275,6707,Romania,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:00 h),17:00,France,43.609095,1.418115,3,2
276,13452,Brazil,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:30 h),17:30,France,48.560037,7.755125,6,1
276,13452,Poland,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (17:30 h),17:30,France,48.560037,7.755125,5,2
277,10550,Czechoslovakia,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (18:30 h),18:30,France,49.49437,0.107929,3,1
277,10550,Netherlands,FALSE,FIRST ROUND,FALSE,1938,5-06-1938 (18:30 h),18:30,France,49.49437,0.107929,0,2
279,20025,Switzerland,TRUE,FIRST ROUND,FALSE,1938,9-06-1938 (18:00 h),18:00,France,48.841785,2.252239,4,1
279,20025,Germany,TRUE,FIRST ROUND,FALSE,1938,9-06-1938 (18:00 h),18:00,France,48.841785,2.252239,2,2
280,7536,Cuba,TRUE,FIRST ROUND,FALSE,1938,9-06-1938 (18:00 h),18:00,France,43.609095,1.418115,2,1
280,7536,Romania,TRUE,FIRST ROUND,FALSE,1938,9-06-1938 (18:00 h),18:00,France,43.609095,1.418115,1,2
281,58455,Italy,FALSE,1/4 FINAL,FALSE,1938,12-06-1938 (17:00 h),17:00,France,48.929266,2.247777,3,1
281,58455,France,FALSE,1/4 FINAL,FALSE,1938,12-06-1938 (17:00 h),17:00,France,48.929266,2.247777,1,2
282,22021,Brazil,FALSE,1/4 FINAL,FALSE,1938,12-06-1938 (17:00 h),17:00,France,44.829236,-0.598309,1,1
282,22021,Czechoslovakia,FALSE,1/4 FINAL,FALSE,1938,12-06-1938 (17:00 h),17:00,France,44.829236,-0.598309,1,2
283,14800,Hungary,FALSE,1/4 FINAL,FALSE,1938,12-06-1938 (17:00 h),17:00,France,50.62925,3.057256,2,1
283,14800,Switzerland,FALSE,1/4 FINAL,FALSE,1938,12-06-1938 (17:00 h),17:00,France,50.62925,3.057256,0,2
284,6846,Sweden,FALSE,1/4 FINAL,FALSE,1938,12-06-1938 (17:00 h),17:00,France,43.589005,7.127802,8,1
284,6846,Cuba,FALSE,1/4 FINAL,FALSE,1938,12-06-1938 (17:00 h),17:00,France,43.589005,7.127802,0,2
285,18141,Brazil,FALSE,1/4 FINAL,FALSE,1938,14-06-1938 (18:00 h),18:00,France,44.829236,-0.598309,2,1
285,18141,Czechoslovakia,FALSE,1/4 FINAL,FALSE,1938,14-06-1938 (18:00 h),18:00,France,44.829236,-0.598309,1,2
286,33000,Italy,FALSE,1/2 FINAL,FALSE,1938,16-06-1938 (18:00 h),18:00,France,43.269827,5.395887,2,1
286,33000,Brazil,FALSE,1/2 FINAL,FALSE,1938,16-06-1938 (18:00 h),18:00,France,43.269827,5.395887,1,2
287,20155,Hungary,FALSE,1/2 FINAL,FALSE,1938,16-06-1938 (18:00 h),18:00,France,48.841785,2.252239,5,1
287,20155,Sweden,FALSE,1/2 FINAL,FALSE,1938,16-06-1938 (18:00 h),18:00,France,48.841785,2.252239,1,2
288,12500,Brazil,FALSE,PLACES 3-4,FALSE,1938,19-06-1938 (17:00 h),17:00,France,44.829236,-0.598309,4,1
288,12500,Sweden,FALSE,PLACES 3-4,FALSE,1938,19-06-1938 (17:00 h),17:00,France,44.829236,-0.598309,2,2
289,45124,Italy,FALSE,FINAL ROUND,FALSE,1938,19-06-1938 (17:00 h),17:00,France,48.929266,2.247777,4,1
289,45124,Hungary,FALSE,FINAL ROUND,FALSE,1938,19-06-1938 (17:00 h),17:00,France,48.929266,2.247777,2,2
290,81649,Brazil,FALSE,GROUP STAGE,FALSE,1950,24-06-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,4,1
290,81649,Mexico,FALSE,GROUP STAGE,FALSE,1950,24-06-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,0,2
291,29703,England,FALSE,GROUP STAGE,FALSE,1950,25-06-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,2,1
291,29703,Chile,FALSE,GROUP STAGE,FALSE,1950,25-06-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,0,2
292,9511,Spain,FALSE,GROUP STAGE,FALSE,1950,25-06-1950 (15:00 h),15:00,Brazil,-25.439496,-49.255834,3,1
292,9511,USA,FALSE,GROUP STAGE,FALSE,1950,25-06-1950 (15:00 h),15:00,Brazil,-25.439496,-49.255834,1,2
293,36502,Sweden,FALSE,GROUP STAGE,FALSE,1950,25-06-1950 (15:00 h),15:00,Brazil,-21.563131,-51.2658432,3,1
293,36502,Italy,FALSE,GROUP STAGE,FALSE,1950,25-06-1950 (15:00 h),15:00,Brazil,-21.563131,-51.2658432,2,2
294,7336,Yugoslavia,FALSE,GROUP STAGE,FALSE,1950,25-06-1950 (18:00 h),18:00,Brazil,-19.908352,-43.916941,3,1
294,7336,Switzerland,FALSE,GROUP STAGE,FALSE,1950,25-06-1950 (18:00 h),18:00,Brazil,-19.908352,-43.916941,0,2
295,42032,Brazil,FALSE,GROUP STAGE,FALSE,1950,28-06-1950 (15:00 h),15:00,Brazil,-21.563131,-51.2658432,2,1
295,42032,Switzerland,FALSE,GROUP STAGE,FALSE,1950,28-06-1950 (15:00 h),15:00,Brazil,-21.563131,-51.2658432,2,2
296,11078,Yugoslavia,FALSE,GROUP STAGE,FALSE,1950,28-06-1950 (15:15 h),15:15,Brazil,-30.031098,-51.155026,4,1
296,11078,Mexico,FALSE,GROUP STAGE,FALSE,1950,28-06-1950 (15:15 h),15:15,Brazil,-30.031098,-51.155026,1,2
297,19790,Spain,FALSE,GROUP STAGE,FALSE,1950,29-06-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,2,1
297,19790,Chile,FALSE,GROUP STAGE,FALSE,1950,29-06-1950 (15:00 h),15:00,Brazil,-22.912109,-43.230156,0,2
298,7903,Sweden,FALSE,GROUP STAGE,FALSE,1950,29-06-1950 (15:30 h),15:30,Brazil,-25.439496,-49.255834,2,1
